created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Dec 05 06:56:51 +0000 2023,1731930615577180000,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930615577182588
Tue Dec 05 06:56:50 +0000 2023,1731930612259480000,"“Anak-anak kita harus kuat, harus pintar. Ibu-ibu yang hamil pun akan kita memberi dukungan gizi karena mereka adalah yang mengandung anak-anak Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930612259487782
Tue Dec 05 06:56:49 +0000 2023,1731930609038060000,"Selain itu, Prabowo juga berkomitmen akan meningkatkan kecerdasan anak-anak generasi bangsa sehingga bisa menjadi SDM yang unggul dan berdaya saing di level global dengan pendidikan yang memadai. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930609038065736
Tue Dec 05 06:56:48 +0000 2023,1731930605674230000,"Hasilnya, setelah kebijakan tersebut diterapkan, penerimaan dari sektor nikel melonjak drastis menjadi 33,8 miliar dolar AS atau mengalami kenaikan sepuluh kali lipat atau 1000 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930605674230188
Tue Dec 05 06:56:47 +0000 2023,1731930601823900000,"Namun, pada tahun 2020, Presiden Jokowi mengeluarkan larangan ekspor nikel mentah, yang kemudian mewajibkan pengolahan di dalam negeri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930601823904152
Tue Dec 05 06:56:46 +0000 2023,1731930598183460000,"Sebelumnya, pada tahun 2017, nikel diekspor sebagai bahan mentah, dan berhasil menyumbang penghasilan sekitar 3,3 miliar dolar AS atau sekitar Rp50 triliun. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930598183461310
Tue Dec 05 06:56:46 +0000 2023,1731930594521600000,Ketua Umum Partai Gerindra itu memberi contoh kasus nikel yang bisa menjadi cermin kebijakan strategis bagi Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930594521604290
Tue Dec 05 06:56:45 +0000 2023,1731930591078070000,"“Batu bara, nikel, kelapa sawit, semua ada. Sebenarnya ini yang disebut pohon industri kalau diolah, harganya akan naik, kita akan jadi negara industri,” jelasnya, seperti yang dikutip dari Antara (4/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930591078072593
Tue Dec 05 06:56:44 +0000 2023,1731930587311540000,dapat memberikan landasan yang kuat untuk mengembangkan sektor industri dengan mengoptimalkan pemanfaatan kekayaan alam yang ada. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930587311542432
Tue Dec 05 06:56:43 +0000 2023,1731930583478000000,"dan kelapa sawit sebagai komoditas yang dibutuhkan industri pangan dan energi, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930583478006085
Tue Dec 05 06:56:43 +0000 2023,1731930581578210000,@sonethingwet gold lane je kadang mid kadang prabowo,0,0,0,0,in,1.39722E+18,1.73193E+18,switskar,https://twitter.com/switskar/status/1731930581578211372
Tue Dec 05 06:56:42 +0000 2023,1731930579992750000,"Politikus yang saat ini mendapat julukan Gemoy tersebut, menilai bahwa keberadaan batubara sebagai sumber energi, nikel untuk industri logam, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930579992756356
Tue Dec 05 06:56:41 +0000 2023,1731930576314300000,"Menyadari potensi tersebut, Prabowo meyakini bahwa pemanfaatan SDA secara optimal dapat menjadi pilar utama untuk mendorong pertumbuhan industri di Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930576314306754
Tue Dec 05 06:56:40 +0000 2023,1731930573046770000,"Menurutnya, Indonesia adalah negara dengan kekayaan Sumber Daya Alam (SDA) yang melimpah, di antaranya batu bara, nikel, dan kelapa sawit. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930573046771799
Tue Dec 05 06:56:40 +0000 2023,1731930569196360000,"Indonesia ingin jadi negara industri, kita tidak mau jadi negara pasar untuk barang-barang lain,” ungkap Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930569196364111
Tue Dec 05 06:56:39 +0000 2023,1731930565572470000,"“Kita sudah punya rencana, kita sudah punya kajian, kita sudah punya peta di depan yang kita beri nama pohon industri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930565572473213
Tue Dec 05 06:56:38 +0000 2023,1731930562355760000,Menteri Pertahanan itu mengungkapkan jika tidak ingin Indonesiasekedar menjadi negara pasar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930562355761240
Tue Dec 05 06:56:37 +0000 2023,1731930559243590000,"Dalam sebuah orasi politiknya pada kegiatan doa bersama 2000 kiai se-Banten di Lebak, Banten, Minggu (3/12), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930559243591830
Tue Dec 05 06:56:36 +0000 2023,1731930555904550000,"Jalani masa kampanye, calon presiden nomor urut 2 Prabowo Subianto menegaskan kembali komitmennya yakni ingin membawa Indonesia menjadi negara industri yang berkembang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930555904557443
Tue Dec 05 06:56:36 +0000 2023,1731930555888070000,"serta kampanye pemilu anggota Dewan Perwakilan Rakyat (DPR) RI, Dewan Perwakilan Daerah (DPD), dan Dewan Perwakilan Rakyat Daerah (DPRD). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930555888079269
Tue Dec 05 06:56:35 +0000 2023,1731930551928700000,"Kampanye dilaksanakan secara serentak meliputi kampanye pemilu presiden dan wakil presiden (pilpres), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930551928701252
Tue Dec 05 06:56:35 +0000 2023,1731930550079040000,"@RcyberProj0 @prabowo @gibran_tweet @budimuni98 @handoko2411 @Cakrawala_nst @caknur1414 atur atur saja lah, yang penting kamu bahagia",0,0,0,0,in,1.54214E+18,1.73166E+18,HSakidin,https://twitter.com/HSakidin/status/1731930550079049827
Tue Dec 05 06:56:35 +0000 2023,1731930549424710000,Prabowo Tegaskan Ingin Bawa Indonesia Jadii Negara Industri Tak Mau Jika Bangsa Ini Hanya Dibilang Negara Pasar #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930549424713789
Tue Dec 05 06:56:35 +0000 2023,1731930548166380000,"Adapun jadwal kampanye Pemilu 2024 telah dimulai pada 28 November lalu, dan akan berakhir 10 Februari 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930548166385848
Tue Dec 05 06:56:34 +0000 2023,1731930545628870000,"Sebelumnya, putra Presiden Joko Widodo itu mengambil cuti sebagai Wali Kota Solo untuk melakukan kampanye di Pondok Pesantren (Ponpes) Asshiddiqiyah 2 Kota Tangerang, Senin kemarin. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930545628876948
Tue Dec 05 06:56:33 +0000 2023,1731930541682020000,"“Besok ngantor lagi seperti biasa ya,” kata Gibran usai badminton di GBK Arena, Senayan, Jakarta. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930541682020630
Tue Dec 05 06:56:32 +0000 2023,1731930538385010000,"Sementara Gibran memilih beraktivitas di Solo, Jawa Tengah usai sebelumnya mengambil cuti untuk kampanye di Kota Tangerang, Banteng, Senin (4/12/2023). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930538385019009
Tue Dec 05 06:56:32 +0000 2023,1731930535390240000,"“Beliau kegiatan rutin di kantor (Kemenhan),” kata Edwin melalui pesan tertulis, Selasa pagi. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930535390241109
Tue Dec 05 06:56:31 +0000 2023,1731930531351130000,"Kepala Biro Humas Kementerian Pertahanan Brigjen Edwin Adrian Sumantha mengatakan, Prabowo akan menjalankan tugasnya sebagai Menteri Pertahanan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930531351130454
Tue Dec 05 06:56:30 +0000 2023,1731930528448700000,"Pasangan calon presiden dan calon wakil presiden nomor urut 2, Prabowo Subianto-Gibran Rakabuming Raka, memilih untuk kembali beraktivitas seperti biasa di kantornya, pada hari kedelapan masa kampanye, Selasa (5/12/2023). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930528448708704
Tue Dec 05 06:56:29 +0000 2023,1731930525114450000,"Hari Ini, Prabowo Kerja Rutin sebagai Menhan, Gibran Kembali ke Solo Usai Kampanye #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/kwKwEIK86z",0,1,0,0,in,1.62072E+18,1.73193E+18,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731930525114450007
Tue Dec 05 06:56:29 +0000 2023,1731930524233660000,"untuk menjadi pemimpin Indonesia selanjutnya,” pungkas Yudha. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,1.61461E+18,1.73193E+18,harrispradana_,https://twitter.com/harrispradana_/status/1731930524233662712
Tue Dec 05 06:56:28 +0000 2023,1731930521020890000,“Karena itu tidak ada alasan bagi kita untuk tidak mendukung Bapak Prabowo dan Gibran  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.61461E+18,1.73193E+18,harrispradana_,https://twitter.com/harrispradana_/status/1731930521020891422
Tue Dec 05 06:56:27 +0000 2023,1731930517090500000,bisa menjawab kesulitannya untuk mencari panggung agar karya-karyanya dapat didengar lebih luas lagi. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,1.61461E+18,1.73193E+18,harrispradana_,https://twitter.com/harrispradana_/status/1731930517090509066
Tue Dec 05 06:56:26 +0000 2023,1731930513596670000,"Sebagai bagian dari penggiat industri kreatif, Yudha menilai, Prabowo-Gibran #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1.61461E+18,1.73193E+18,harrispradana_,https://twitter.com/harrispradana_/status/1731930513596674351
Tue Dec 05 06:56:24 +0000 2023,1731930502016170000,"dan daya saing negara serta menciptakan lapangan kerja, teknologi, dan memberikan nilai tambah bagi produk domestik #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930502016172407
Tue Dec 05 06:56:23 +0000 2023,1731930501110200000,Gibran juga membagikan susu dan buku tulis untuk para santri. Mereka saling berebut agar mendapatkan susu dan buku tulis dari Gibran.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran,0,0,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930501110206935
Tue Dec 05 06:56:23 +0000 2023,1731930498874930000,Gibran lalu menemui santri Ponpes Asshiddiqiyah 2 usai makan siang. Kedatangan Gibran disambut selawatan dan tabuhan rebana para santri.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran,0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930498874937369
Tue Dec 05 06:56:23 +0000 2023,1731930498757520000,Pria kelahiran 1951 tersebut mengaku optimistis bahwa transformasi itu akan menjadi kunci untuk meningkatkan perekonomian #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930498757525763
Tue Dec 05 06:56:22 +0000 2023,1731930496928730000,"Gibran tampak berbincang dengan KH Muhammad Ulil Abshor. Kemudian, mereka makan siang bersama.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930496928739405
Tue Dec 05 06:56:22 +0000 2023,1731930495305290000,"tetapi juga mampu menciptakan produk bernilai tambah tinggi seperti menciptakan motor, mobil, pesawat terbang, kapal, dan perangkat elektronik. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930495305294234
Tue Dec 05 06:56:22 +0000 2023,1731930494940660000,"Gibran langsung bertemu dengan pimpinan Ponpes Asshiddiqiyah 2, KH Muhammad Ulil Abshor Al-Hafiz.  #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930494940668353
Tue Dec 05 06:56:21 +0000 2023,1731930492927340000,"Pantauan detikcom di lokasi, Senin (4/12/2023), Gibran tiba di Ponpes Asshiddiqiyah 2, Tangerang, Banten sekitar pukul 10.50 WIB.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930492927348868
Tue Dec 05 06:56:21 +0000 2023,1731930491702630000,"Prabowo mengungkapkan harapannya agar Indonesia tidak hanya menjadi pemain utama dalam ekspor bahan mentah, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930491702636941
Tue Dec 05 06:56:21 +0000 2023,1731930491178370000,"Kalau ketemu Pak Prabowo mau ngapain kamu?"" tanya Gibran.  ""Mau foto,"" jawab santri tersebut.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran""",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930491178377479
Tue Dec 05 06:56:20 +0000 2023,1731930489181880000,"@RcyberProj0 @gibran_tweet @prabowo @Projo_Pusat @caknur1414 Staf Khusus Wakil Presiden RI, khusus angkat kardus susu cair Indomilk .. Dengan gaji &lt  50 jt Rupiah per bln belum termasuk tunjangan dan tetek bengek lainnya...  Ada Yang Berminat ??? https://t.co/pXofypHHzr",0,0,0,0,in,1.6409E+18,1.73188E+18,MIlyasa652,https://twitter.com/MIlyasa652/status/1731930489181880462
Tue Dec 05 06:56:20 +0000 2023,1731930488900550000,"Selain itu, Gibran juga mendapat dua bucket bunga dari santri. Salah satu santri juga menanyakan keberadaan pasangan Gibran di Pilpres 2024, Prabowo Subianto.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930488900550714
Tue Dec 05 06:56:20 +0000 2023,1731930488418240000,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930488418246901
Tue Dec 05 06:56:20 +0000 2023,1731930486686330000,"Masuk TV lho...,"" kata Gibran membalas ucapan Minorotul. ""Yang insyaallah akan menjadi Wakil Presiden 2024,"" lanjut Minorotul.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran""",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930486686339235
Tue Dec 05 06:56:19 +0000 2023,1731930484828240000,Gibran tampak salting dan tersenyum mendengar ucapan tersebut. Para santri dan guru Ponpes Asshiddiqiyah juga tertawa mendengar ucapan tersebut.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran,0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930484828246203
Tue Dec 05 06:56:19 +0000 2023,1731930484635050000,"“Anak-anak kita harus kuat, harus pintar. Ibu-ibu yang hamil pun akan kita memberi dukungan gizi karena mereka adalah yang mengandung anak-anak Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930484635050439
Tue Dec 05 06:56:19 +0000 2023,1731930482730780000,"Dan walbikhusus Mas Gibran yang kiyowo,"" kata Minorotul di Ponpes AsShiddiqiyah, Tangerang, Banten, Senin (4/12/2023).   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran""",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930482730782736
Tue Dec 05 06:56:19 +0000 2023,1731930481208190000,"Selain itu, Prabowo juga berkomitmen akan meningkatkan kecerdasan anak-anak generasi bangsa sehingga bisa menjadi SDM yang unggul dan berdaya saing di level global dengan pendidikan yang memadai. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930481208197435
Tue Dec 05 06:56:18 +0000 2023,1731930480801640000,"Mulanya, Minorotul mengawali pertanyaannya dengan menyapa pimpinan ponpes. Kemudian, dia menyapa Gibran dengan sebutan 'kiyowo'.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930480801649111
Tue Dec 05 06:56:18 +0000 2023,1731930478653930000,"(Korsel) yang artinya lucu, imut, manis yang biasanya ditujukan ke orang sekitar.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930478653931841
Tue Dec 05 06:56:18 +0000 2023,1731930478025060000,"Hasilnya, setelah kebijakan tersebut diterapkan, penerimaan dari sektor nikel melonjak drastis menjadi 33,8 miliar dolar AS atau mengalami kenaikan sepuluh kali lipat atau 1000 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930478025064824
Tue Dec 05 06:56:17 +0000 2023,1731930476380660000,"Sebagai informasi, kiyowo atau gwieyowo merupakan kata yang berasal dari Korea Selatan   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930476380660177
Tue Dec 05 06:56:17 +0000 2023,1731930474736450000,"Namun, pada tahun 2020, Presiden Jokowi mengeluarkan larangan ekspor nikel mentah, yang kemudian mewajibkan pengolahan di dalam negeri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930474736456049
Tue Dec 05 06:56:17 +0000 2023,1731930474212400000,"Ada momen menarik saat tanya jawab tersebut. Salah satu santri perempuan kelas XI, Minorotul Iktiah, menyebut Gibran 'kiyowo'.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930474212409566
Tue Dec 05 06:56:16 +0000 2023,1731930472421420000,"Acara di Ponpes Asshiddiqiyah 2 Tangerang, Banten itu bertajuk 'Gibran Mendengar, Santri Bicara'. Para santri dipersilahkan bertanya langsung ke Gibran.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930472421425334
Tue Dec 05 06:56:16 +0000 2023,1731930470147870000,Gibran sempat salah tingkah (salting) tersenyum saat dipanggil 'kiyowo' oleh salah satu santri ponpes tersebut.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran,0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930470147875070
Tue Dec 05 06:56:16 +0000 2023,1731930470101710000,@FersyaNata33948 @pemilunetwork @Dennysiregar7 @prabowo @gibran_tweet @sipalingganjar jadi di ktp ga ada jenis kelamin ? udah ngikutin bule ya,0,1,0,0,in,1.72586E+18,1.73163E+18,irawati1223733,https://twitter.com/irawati1223733/status/1731930470101717098
Tue Dec 05 06:56:16 +0000 2023,1731930469522860000,"Sebelumnya, pada tahun 2017, nikel diekspor sebagai bahan mentah, dan berhasil menyumbang penghasilan sekitar 3,3 miliar dolar AS atau sekitar Rp50 triliun. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930469522866440
Tue Dec 05 06:56:15 +0000 2023,1731930468218720000,"Cawapres nomor urut 2, Gibran Rakabuming Raka, mengunjungi Pondok Pesantren (Ponpes) Asshiddiqiyah 2 di Tangerang, Banten.   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran",0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930468218724612
Tue Dec 05 06:56:15 +0000 2023,1731930465911860000,Ketua Umum Partai Gerindra itu memberi contoh kasus nikel yang bisa menjadi cermin kebijakan strategis bagi Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930465911869731
Tue Dec 05 06:56:15 +0000 2023,1731930465441890000,Momen Gibran Salting Dipanggil 'Kiyowo' di Ponpes Asshiddiqiyah 2 Tangerang   #MenataMasaDepan #BersamaPrabowoGibran #PrabowoGemoy Prabowo Gibran https://t.co/tJJr63ohSU,0,1,0,0,in,4185941893,1.73193E+18,srisusilawati52,https://twitter.com/srisusilawati52/status/1731930465441898727
Tue Dec 05 06:56:14 +0000 2023,1731930462371570000,"“Batu bara, nikel, kelapa sawit, semua ada. Sebenarnya ini yang disebut pohon industri kalau diolah, harganya akan naik, kita akan jadi negara industri,” jelasnya, seperti yang dikutip dari Antara (4/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930462371578306
Tue Dec 05 06:56:13 +0000 2023,1731930458496100000,dapat memberikan landasan yang kuat untuk mengembangkan sektor industri dengan mengoptimalkan pemanfaatan kekayaan alam yang ada. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930458496107005
Tue Dec 05 06:56:12 +0000 2023,1731930454943500000,"dan kelapa sawit sebagai komoditas yang dibutuhkan industri pangan dan energi, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930454943502560
Tue Dec 05 06:56:11 +0000 2023,1731930451340840000,"Politikus yang saat ini mendapat julukan Gemoy tersebut, menilai bahwa keberadaan batubara sebagai sumber energi, nikel untuk industri logam, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,3306055003,1.73193E+18,itstuti100,https://twitter.com/itstuti100/status/1731930451340845354
