,tanggal,tweet,username,tweet_url
175,Tue Dec 05 07:02:00 +0000 2023,"Menurut Prabowo, masih ada persoalan sama yang dialami bangsa Indonesia sejak dulu,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731931913122627706
176,Tue Dec 05 07:01:59 +0000 2023,Prabowo pun menjelaskan alasannya kembali maju dalam kontestasi Pemilihan Umum (Pemilu) 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731931909423280248
177,Tue Dec 05 07:01:58 +0000 2023,"Alasan kembali maju pilpres Dalam kesempatan tersebut,  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731931905837433228
178,Tue Dec 05 07:01:58 +0000 2023,"Prabowo Ingin Bangun 10 Kota Metaverse, Pakar IT: Mark Zuckerberg aja Gagal https://t.co/b6IUCknOZe",idtodaycoid,https://twitter.com/idtodaycoid/status/1731931904650174933
179,Tue Dec 05 07:01:57 +0000 2023,"Tapi kita harus kuat, itu perjuangan yang harus kita lakukan, tutur dia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731931902238429444
180,Tue Dec 05 07:01:57 +0000 2023,"@Fahrihamzah Pak fahri mendadak jokower demi prabowo presiden, cuakkks",tour_foodd,https://twitter.com/tour_foodd/status/1731931901345333455
181,Tue Dec 05 07:01:56 +0000 2023,"Kita hormat sama Anda, hormat sama Amerika, hormat sama China, hormat sama semua.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731931898421633361
182,Tue Dec 05 07:01:56 +0000 2023,"Selain itu, Prabowo menuturkan, Indonesia harus menjadi bangsa kuat yang tetap menghormati negara-negara lain. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731931894764245483
183,Tue Dec 05 07:01:55 +0000 2023,Salah satunya dengan menghilangkan kemiskinan di Indonesia.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731931891115106540
184,Tue Dec 05 07:01:54 +0000 2023,"Karena itu, dia dan calon wakil presiden (cawapres) Gibran Rakabuming Raka akan membuat terobosan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731931887256646143
185,Tue Dec 05 07:01:53 +0000 2023,"Prabowo menegaskan, dia hanya ingin melihat bangsa Indonesia terhormat.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731931883766952058
186,Tue Dec 05 07:01:52 +0000 2023,"Saya akan naik gunung, pensiun, lanjut dia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731931880336048639
187,Tue Dec 05 07:01:51 +0000 2023,"Tapi, kalau saudara tidak memberi mandat kepada saya, saya tidak apa-apa. Saya seorang patriot.  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731931876171084247
188,Tue Dec 05 07:01:50 +0000 2023,"ujar Prabowo dalam acara Musyawarah Kerja Nasional (Mukernas) Majelis Ulama Indonesia (MUI) III 2023 yang disiarkan secara daring, Sabtu (2/12/2023). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",harrispradana_,https://twitter.com/harrispradana_/status/1731931872316285194
189,Tue Dec 05 07:01:49 +0000 2023,@kompascom admin milih prabowo gibran ya ...,TasKreseks,https://twitter.com/TasKreseks/status/1731931868981837951
190,Tue Dec 05 07:01:49 +0000 2023,"Saya berdiri di depan rakyat Indonesia, saya minta mandat untuk kita ubah nasib bangsa kita,"" #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto""",harrispradana_,https://twitter.com/harrispradana_/status/1731931868654973254
191,Tue Dec 05 07:01:49 +0000 2023,kalah dalam pemilihan presiden (pilpres). Prabowo juga menyatakan akan mengisi waktunya dengan naik gunung. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731931865186214381
192,Tue Dec 05 07:01:48 +0000 2023,Calon presiden (capres) nomor urut 2 Prabowo Subianto mengaku akan pensiun jika kembali  #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,harrispradana_,https://twitter.com/harrispradana_/status/1731931861675364720
193,Tue Dec 05 07:01:47 +0000 2023,"Jika Kalah Lagi di Pilpres, Prabowo: Saya Akan Naik Gunung, Pensiun #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/XzFnu6IZ4Z",harrispradana_,https://twitter.com/harrispradana_/status/1731931857934283260
194,Tue Dec 05 07:01:46 +0000 2023,"dan daya saing negara serta menciptakan lapangan kerja, teknologi, dan memberikan nilai tambah bagi produk domestik #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931852934390126
195,Tue Dec 05 07:01:45 +0000 2023,@yusufagro @prabowo @aniesbaswedan Prabowo jongosnya jokowi dan LBP.... https://t.co/WBNVWrABpT,Mashadi37659701,https://twitter.com/Mashadi37659701/status/1731931850665329080
196,Tue Dec 05 07:01:45 +0000 2023,Pria kelahiran 1951 tersebut mengaku optimistis bahwa transformasi itu akan menjadi kunci untuk meningkatkan perekonomian #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731931849461526663
197,Tue Dec 05 07:01:44 +0000 2023,"tetapi juga mampu menciptakan produk bernilai tambah tinggi seperti menciptakan motor, mobil, pesawat terbang, kapal, dan perangkat elektronik. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931845972172876
198,Tue Dec 05 07:01:43 +0000 2023,"Prabowo mengungkapkan harapannya agar Indonesia tidak hanya menjadi pemain utama dalam ekspor bahan mentah, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931842432090477
199,Tue Dec 05 07:01:42 +0000 2023,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931839168688219
200,Tue Dec 05 07:01:42 +0000 2023,"“Anak-anak kita harus kuat, harus pintar. Ibu-ibu yang hamil pun akan kita memberi dukungan gizi karena mereka adalah yang mengandung anak-anak Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931835620594092
201,Tue Dec 05 07:01:41 +0000 2023,jadi makin istimewa lagi karena yang blunder pendukung prabowo-gibran~,ShenBonan,https://twitter.com/ShenBonan/status/1731931835268321576
202,Tue Dec 05 07:01:41 +0000 2023,"Selain itu, Prabowo juga berkomitmen akan meningkatkan kecerdasan anak-anak generasi bangsa sehingga bisa menjadi SDM yang unggul dan berdaya saing di level global dengan pendidikan yang memadai. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931832290046329
203,Tue Dec 05 07:01:40 +0000 2023,"Hasilnya, setelah kebijakan tersebut diterapkan, penerimaan dari sektor nikel melonjak drastis menjadi 33,8 miliar dolar AS atau mengalami kenaikan sepuluh kali lipat atau 1000 persen. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931828733505991
204,Tue Dec 05 07:01:39 +0000 2023,"Pelatihan pengoperasian pesawat hampir seluruhnya dapat dilakukan di H225M FFS, termasuk pengoperasian sistem-sistem misi antara lain: NVG, Terbang Formasi, SAR/CSAR, dan Rocketing. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931826418225287
205,Tue Dec 05 07:01:39 +0000 2023,"Namun, pada tahun 2020, Presiden Jokowi mengeluarkan larangan ekspor nikel mentah, yang kemudian mewajibkan pengolahan di dalam negeri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931825025536027
206,Tue Dec 05 07:01:39 +0000 2023,Perilaku dan karakteristik terbang di FFS H225M realistik mendekati pesawat sebenarnya. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731931823347765468
207,Tue Dec 05 07:01:38 +0000 2023,"Sebelumnya, pada tahun 2017, nikel diekspor sebagai bahan mentah, dan berhasil menyumbang penghasilan sekitar 3,3 miliar dolar AS atau sekitar Rp50 triliun. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931821443834007
208,Tue Dec 05 07:01:37 +0000 2023,Ketua Umum Partai Gerindra itu memberi contoh kasus nikel yang bisa menjadi cermin kebijakan strategis bagi Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731931817991917764
209,Tue Dec 05 07:01:37 +0000 2023,"Dalam penyediaan simulator untuk TNI AU ini, PTDI berkolaborasi dengan Frasca, perusahaan internasional keselamatan penerbangan di Amerika Serikat. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931817274425639
210,Tue Dec 05 07:01:36 +0000 2023,"“Batu bara, nikel, kelapa sawit, semua ada. Sebenarnya ini yang disebut pohon industri kalau diolah, harganya akan naik, kita akan jadi negara industri,” jelasnya, seperti yang dikutip dari Antara (4/12). #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931814573580513
211,Tue Dec 05 07:01:36 +0000 2023,dan mensimulasikan setiap kontrol atau alat yang ada seperti saat berada di helikopter sebenarnya untuk tujuan pelatihan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731931814212608323
212,Tue Dec 05 07:01:36 +0000 2023,"Simulator ini merupakan replika yang dirancang spesifik dengan helikopter H225M, sehingga pilot mampu mengaplikasikan  #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931810995507388
213,Tue Dec 05 07:01:36 +0000 2023,dapat memberikan landasan yang kuat untuk mengembangkan sektor industri dengan mengoptimalkan pemanfaatan kekayaan alam yang ada. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731931810823635160
214,Tue Dec 05 07:01:35 +0000 2023,"Selain pengiriman helikopter tersebut, Menhan Prabowo juga menyerahkan satu unit H225M Level D Full Flight Simulator, beserta sarana dan prasarana pendukungnya di Pangkalan TNI AU Atang Sendjaja. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931807833067724
215,Tue Dec 05 07:01:35 +0000 2023,"dan kelapa sawit sebagai komoditas yang dibutuhkan industri pangan dan energi, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931806990021089
216,Tue Dec 05 07:01:34 +0000 2023,"Menyerahkan 1 Unit H225M Level D Full Flight Simulator, #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931804737675465
217,Tue Dec 05 07:01:34 +0000 2023,"Politikus yang saat ini mendapat julukan Gemoy tersebut, menilai bahwa keberadaan batubara sebagai sumber energi, nikel untuk industri logam, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931803621929375
218,Tue Dec 05 07:01:33 +0000 2023,dimana pengadaan helikopter H225M turut menggerakkan dan mendorong pertumbuhan perekonomian nasional dalam rangka menuju Indonesia Maju. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731931801625460884
219,Tue Dec 05 07:01:33 +0000 2023,"Menyadari potensi tersebut, Prabowo meyakini bahwa pemanfaatan SDA secara optimal dapat menjadi pilar utama untuk mendorong pertumbuhan industri di Indonesia. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931800161697859
220,Tue Dec 05 07:01:33 +0000 2023,"Ini juga sebuah wujud implementasi nyata dari perubahan paradigma belanja pertahanan menjadi investasi pertahanan, #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931798631075890
221,Tue Dec 05 07:01:32 +0000 2023,"Menurutnya, Indonesia adalah negara dengan kekayaan Sumber Daya Alam (SDA) yang melimpah, di antaranya batu bara, nikel, dan kelapa sawit. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931796244201823
222,Tue Dec 05 07:01:32 +0000 2023,PTDI sebagai salah satu BUMN industri pertahanan dalam negeri yang dibina Kemhan RI mampu menghasilkan produk canggih yang dapat memenuhi kebutuhan Alutsista strategis TNI AU. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731931795791532539
223,Tue Dec 05 07:01:31 +0000 2023,"Indonesia ingin jadi negara industri, kita tidak mau jadi negara pasar untuk barang-barang lain,” ungkap Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931792683532608
224,Tue Dec 05 07:01:31 +0000 2023,Penyelesaian kontrak helikopter H225M ini merupakan salah satu bentuk keberhasilan Kementerian Pertahanan RI dalam membina industri pertahanan dalam negeri. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731931792385438176
225,Tue Dec 05 07:01:30 +0000 2023,"“Kita sudah punya rencana, kita sudah punya kajian, kita sudah punya peta di depan yang kita beri nama pohon industri. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931789327794662
226,Tue Dec 05 07:01:30 +0000 2023,"Keberadaan helikopter H225M tersebut semakin meningkatkan kekuatan dan kesiapan operasional TNI AU, khususnya Skadron Udara 8 Wing 4 Pangkalan Udara Atang Sendjaja Bogor. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931789080383659
227,Tue Dec 05 07:01:30 +0000 2023,"@anarisajuniarti Kampanye dimulai, Prabowo seru bertemu Ketua Kesultanan Banten. dekade08",marniyulianii,https://twitter.com/marniyulianii/status/1731931786656223242
228,Tue Dec 05 07:01:30 +0000 2023,Arsitektur sistem terbuka helikopter memungkinkan penerapan senjata dan sensor baru sesuai permintaan. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731931785892712688
229,Tue Dec 05 07:01:30 +0000 2023,Menteri Pertahanan itu mengungkapkan jika tidak ingin Indonesiasekedar menjadi negara pasar. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731931785708122210
230,Tue Dec 05 07:01:29 +0000 2023,"dan modular yang memungkinkannya untuk menangani semua jenis skenario operasi, baik dalam konflik konvensional maupun asimetris. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",bangbonny_,https://twitter.com/bangbonny_/status/1731931782616842241
231,Tue Dec 05 07:01:29 +0000 2023,"Dalam sebuah orasi politiknya pada kegiatan doa bersama 2000 kiai se-Banten di Lebak, Banten, Minggu (3/12), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931782147449152
232,Tue Dec 05 07:01:28 +0000 2023,H225M juga dapat dilengkapi dengan sistem persenjataan HForce yaitu sistem persenjataan inkremental  #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,bangbonny_,https://twitter.com/bangbonny_/status/1731931779118891391
233,Tue Dec 05 07:01:28 +0000 2023,"Jalani masa kampanye, calon presiden nomor urut 2 Prabowo Subianto menegaskan kembali komitmennya yakni ingin membawa Indonesia menjadi negara industri yang berkembang. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931778993283475
234,Tue Dec 05 07:01:26 +0000 2023,"Prabowo Tegaskan Ingin Bawa Indonesia Jadi Negara Industri, Tak Mau Jika Bangsa Inii Hanya Dibilang Negara Pasar #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931771791425937
235,Tue Dec 05 07:01:23 +0000 2023,Ada yg bisa bantu saran...? harus pilih yg mn? 1. @aniesbaswedan ❌ @cakimiNOW ❌ 2. @prabowo ✔️ @gibran_tweet ❌ 3. @ganjarpranowo ❌ @mohmahfudmd ✔️,hp3342,https://twitter.com/hp3342/status/1731931759150014570
236,Tue Dec 05 07:01:21 +0000 2023,Cuman baliho prabowo yang ngajakin joged🤣🤣  https://t.co/DPO4UlXXk5  #patriotprabowo  #prabowosangperekat  #prabowosatria  #prabowosubianto  #prabowo https://t.co/dRWp4jt8wy,jiya2svt,https://twitter.com/jiya2svt/status/1731931749318566311
237,Tue Dec 05 07:01:13 +0000 2023,@catatankaqihaty @zy_zy_its_me Dan ngikutin dan arahan Cawapresmu mProf Machfud MD Untuk memilih pak menhan Prabowo-Gibran yg sportif dan amanah🖤❤💙bukan pengemar bokep maap ✌Semarang saja banjir kok mau ngurus Indonesia https://t.co/TxG0UKkN1H,EffendiRistriy1,https://twitter.com/EffendiRistriy1/status/1731931714635567430
238,Tue Dec 05 07:01:05 +0000 2023,@neohistoria_id @prabowo @gibran_tweet Bakal jadi big match gak niih?,indoormannn,https://twitter.com/indoormannn/status/1731931680896606336
239,Tue Dec 05 07:01:00 +0000 2023,"TKN Prabowo-Gibran: Program Makan Siang Gratis Mencapai 82,9 Juta Penerima pada 2029  https://t.co/CeuLziF8QK https://t.co/IKHHlF70ch",epicentrum_news,https://twitter.com/epicentrum_news/status/1731931660365549684
240,Tue Dec 05 07:00:55 +0000 2023,"@Metro_TV @prabowo Kl demi bangsa terhormat cari pemimpin,yg pantas untuk memimpin bangsa ini,bukan owowowowok😄🙏",syafi_tawakarun,https://twitter.com/syafi_tawakarun/status/1731931641650745617
241,Tue Dec 05 07:00:52 +0000 2023,"Selanjutnya, dari rumah duka pukul 08.06 WIB jenazah Doni diberangkatkan ke Mako Kopassus Cijantung. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931626882441588
242,Tue Dec 05 07:00:51 +0000 2023,Jenazah Doni Monardo sebelumnya telah diberangkatkan dari RS Siloam Semanggi ke rumah duka pada Minggu (3/12) malam. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931623149457730
243,Tue Dec 05 07:00:50 +0000 2023,"Doni sebelumnya dirawat intensif di Rumah Sakit (RS) Siloam Semanggi, Jakarta. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931619337085296
244,Tue Dec 05 07:00:49 +0000 2023,Doni Monardo tutup usia pukul 17.35 WIB. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931615276728472
245,Tue Dec 05 07:00:48 +0000 2023,"Seperti diketahui, Letjen TNI Purn Doni Monardo meninggal dunia Minggu (3/12) sore. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931611589902618
246,Tue Dec 05 07:00:47 +0000 2023,"Selanjutnya, jenazah lantas diberangkatkan ke Taman Makam Pahlawan (TMP) Kalibata untuk dimakamkan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931607827694043
247,Tue Dec 05 07:00:46 +0000 2023,"Nantinya, akan dilakukan upacara pelepasan jenazah secara militer. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931603532947482
248,Tue Dec 05 07:00:45 +0000 2023,"Sejumlah para petinggi Kopassus, purnawirawan TNI AD, dan perwakilan BNPB juga terlihat telah berada di dalam ruangan. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931599649010088
249,Tue Dec 05 07:00:44 +0000 2023,"Selain itu, keluarga Doni Monardo juga terlihat di lokasi. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931595777749452
250,Tue Dec 05 07:00:44 +0000 2023,"@TeddGus @prabowo Baca cerita nya yg lengkap mas @TeddGus, JANGAN TDBAR FITNAH (APA MEMANG  TEBAR FITNAH CARA ANDA CARI MAKAN BUAT KELUARGA DI RUMAH ?) Kubu No.1 cuma minta cara debat di ubah bukan di hilangkan, BEGO LU DI PELIHARA.",AchmadThiam,https://twitter.com/AchmadThiam/status/1731931595475452237
251,Tue Dec 05 07:00:43 +0000 2023,Prabowo dan Wiranto terlihat bergantian mendekati peti jenazah Doni Monardo. Mereka tampak memberikan doa dan penghormatan kepada jenazah Doni. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931591965085905
252,Tue Dec 05 07:00:43 +0000 2023,"selain Prabowo, tampak juga Panglima TNI Jenderal Agus Subiyanto, Ketua Wantimpres yang juga mantan Panglima ABRI Wiranto, hingga mantan Kepala BIN Hendropriyono. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931588210929895
253,Tue Dec 05 07:00:42 +0000 2023,"Pantauan detikcom di lokasi, Senin (4/12/2023), #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931584276672772
254,Tue Dec 05 07:00:41 +0000 2023,Prabowo tampak memberikan penghormatan kepada jenazah Doni. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931581013447123
255,Tue Dec 05 07:00:40 +0000 2023,"Jakarta - Menteri Pertahanan (Menhan) Prabowo Subianto tiba di tempat persemayaman jenazah mantan Kepala BNPB Letjen TNI (Purn) Doni Monardo di Mako Kopassus Cijantung, Jakarta Timur. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931578106851622
256,Tue Dec 05 07:00:39 +0000 2023,Prabowo hingga Panglima TNI Hadiri Persemayaman Doni Monardo di Mako Kopassus #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto https://t.co/bOBOLY6IJX,frmnsyh55775493,https://twitter.com/frmnsyh55775493/status/1731931573778579742
257,Tue Dec 05 07:00:16 +0000 2023,@starfess AESPA - BLACK MAMBA !!! LAGU DAN MV DEBUT TER AESTETIK✨️ https://t.co/EqiaIlf4n1,TochiPrabowo,https://twitter.com/TochiPrabowo/status/1731931474893443170
258,Tue Dec 05 07:00:08 +0000 2023,"dan daya saing negara serta menciptakan lapangan kerja, teknologi, dan memberikan nilai tambah bagi produk domestik #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931444325580964
259,Tue Dec 05 07:00:07 +0000 2023,Pria kelahiran 1951 tersebut mengaku optimistis bahwa transformasi itu akan menjadi kunci untuk meningkatkan perekonomian #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto,itstuti100,https://twitter.com/itstuti100/status/1731931440957554713
260,Tue Dec 05 07:00:07 +0000 2023,"tetapi juga mampu menciptakan produk bernilai tambah tinggi seperti menciptakan motor, mobil, pesawat terbang, kapal, dan perangkat elektronik. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931437828628835
261,Tue Dec 05 07:00:06 +0000 2023,"Prabowo mengungkapkan harapannya agar Indonesia tidak hanya menjadi pemain utama dalam ekspor bahan mentah, #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931434758410579
262,Tue Dec 05 07:00:05 +0000 2023,"Kita sekarang tidak mau lagi ada anak Indonesia yang kekurangan gizi, stunting, tidak boleh ada lagi istilah itu di bumi Indonesia,” ujar Prabowo. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",itstuti100,https://twitter.com/itstuti100/status/1731931431562018918
